,name,rating_star,price,price_before_discount,description
137,Tenlung Pemutih Kulit (Tenlung KK ) Isi 30 Kapsul,4.804279,25000.0,0.0,"TENLUNG PEMUTIH KULIT (KESEHATAN KULIT)
100% HERBAL - 100% ORIGINAL – SEGEL

Tenlung Pemutih Kulit adalah satu-satunya produk perawatan kulit yang terbuat dari 100% bahan alami yang dilengkapi “CIRCLE VIT”. Merupakan kandungan vitamin paling lengkap yang membantu memenuhi kebutuhan kulit dan mengatasi masalah kulit.

Fungsi :
- Memutihkah kulit
- Mengencangkan kulit
- Melindungi dari sinar UV
- Menghilangkan jerawat
- Menyamarkan bekas luka
- Mengatasi flek hitam
- Menghilangkan keriput
- Mengatasi bisul
- Membuat kulit tampak awet muda

Aturan konsumsi :
Usia 5 tahun sampai 12 tahun   : 1 kapsul sebelum tidur malam
Usia 12 tahun keatas : 2 kapsul sebelum tidur malam
(Jika sudah mencapai warna kulit yang diinginkan, Cukup konsumsi 2 kapsul seminggu sekali untuk mempertahankan warna kulit yang cerah dan kencang)

Reaksi :
3 hari setelah mengkonsumsi kulit akan terasa cerah dan kencang dan berangsur angsur akan putih

Tips Putih : 
- Hindari sinar matahari secara langsung
- Memperbanyak konsumsi air putih
- Gunakan pakaian lengan panjang saat berada di luar ruangan

Bisa dikonsumsi :
- Ibu hamil
- Ibu menyusui
tidak ada efek sampingnya bahkan memenuhi kebutuhan vitamin E dan C pada saat kehamilan dan menyusui

BPOM TR 173302881 
Dijamin ORI dikirim langsung dari Pabriknya"
138,Hakubi White C 90 Tablets,4.876366,229000.0,277900.0,"Suplemen perawatan kulit MADE in JAPAN dengan kandungan dan komposisi yang sesuai dengan kulit wanita asia (Vitamin C, L Cysteine, Vitamin B6 dan Vitamin B5)  yang terbukti dapat mencerahkan kulit, menghilangkan flek/noda hitam sekaligus memelihara kesehatan kulit bekerja dari dalam. HAKUBI WHITE C diproduksi oleh SATO Pharmaceutical Jepang. Dengan kemasan botol kecil yang mudah dibawa bawa berisi 90 tablets."
139,Blackmores Ginkgo Action Forte Tabs 40s,4.95122,170000.0,0.0,"Blackmores Ginkgo Action is a formula that can help improve blood circulation to the brain and provide oxygen and nutrients to the brain, help improve memory and concentration, and help slow dementia, with doses that are tailored to the needs of Indonesians. Blackmores Ginkgo Action is available in bottles containing 40 tablets."
140,Blackmores Odourless Fish Oil 1000mg BPOM Kalbe - 30 kapsul,4.936299,68600.0,110000.0,"BLACKMORES ODOURLESS FISH OIL 1000mg BPOM KALBE - 30 KAPSUL

Blackmores Odourless Fish Oil 1000 merupakan sumber alami asam lemak Omega-3 yang berperan sebagai zat anti peradangan di dalam tubuh. Suplemen ini dilengkapi dengan ekstrak lemon dan vanilla sehingga tidak berbau. Jalani hari dengan semua kebaikan Blackmores Fish Oil 1000 yang merupakan sumber alami Omega-3, membantu menjaga kesehatan jantung, menurunkan kadar Trigliserida (lemak jahat) di dalam darah, menjaga fungsi optimal mata dan otak serta membantu mengurangi peradangan dan pembengkakan sendi akibat osteoarthritis. Tersedia dalam kemasan 200 dan 400 softgel.

BPOM 174308231
Umur simpan : 12 bulan"
141,Laneige Water Sleeping Mask_EX (OL21 Launch),5.0,450000.0,989000.0,"NEW Water Sleeping Mask_EX
Masker pelembab intensif semalam yang membuat kulit terlihat jernih & cerah. 

Technical Features :
1. Sleeping Microbiome™ yang dapat membangun kembali keseimbangan kulit yang telah rusak sepanjang hari akibat faktor eksternal.

2. Pro-biotics Complex
Kompleks yang kuat ini berasal dari 23,8 miliar pro-biotik * memperkuat pertahanan kulit dan meningkatkan kecerahan dan kejernihan kulit yang lelah.
*Green Tea lactobacillus ferment lysate (Bahan paten Amore Pacific: No. 10-2011-0056468)

3. 7-free hypoallergenic formula*
*animal ingredients, mineral oil, polyacrylamide, imidazolidinyl urea, triethanolamine, synthetic pigments, PEG surfactant

Direkomendasikan untuk :
1. Kulit yang kurang kelembapan
2. Melembapkan dan merevitalisasi semalaman
3. Mendapatkan kelembapan secara mudah selama waktu tidur

Cara penggunaan :
Gunakan 2-3 kali seminggu pada langkah terakhir skincare dan biarkan semalaman alih-alih dicuci. (Cuci keesokan paginya).
※ Oleskan sedikit lebih banyak dari jumlah yang disarankan saat kulit Anda terasa kering.

Detail isi paket:
1. Water Sleeping Mask_EX 70ml (1EA)
2. Gift - Water Bank Hydro Kit 3items (1 pcs)
3. Gift - Water Sleeping Mask 15ml (2 pcs)
4. Gift - Lip Sleeping Mask_Berry 3gr (2pcs)
5. Gift - Perfect Makeup Cleansing Water 30ml (1pcs)

BPOM: NA26200200351xNKIT200001213xNA26150200035xNA26191305790xNA26181205534
Shelf life: 24 bulan"
142,KONKA Oven Listrik pemanggang penghangat makanan daging kue bolu sosis bbq serbaguna Electric 13L,4.876575,439000.0,499000.0,"Spesifikasi :
Nama : Oven Listrik
Tegangan : 220 volt
Tipe : KAO 13T1
Daya : 1050 Watt
Kapasitas : 13 Liter
Ukuran Produk : P.372 x L.295 x T.235mm
Berat bersih : 2,58 kg
Ukuran Loyang : P. 255 x L.200 x T.15 mm

Fitur :
1. Konka oven listrik kapasitas hingga 13 L. Oven ini memiliki elemen pemanas atas dan bawah. Oven ini terbuat dari stainless steel. Dilengkapi dengan temperatur kontrol dan pengatur waktu, Konka Oven Elektrik 13 L merupakan peralatan rumah tangga yang tepat untuk membantu proses memasak Anda.

2. Temperatur 
Oven elektrik ini dilengkapi dengan tombol temperatur kontrol dengan suhu minimum 30 derajat Celcius dan maksimum 230 derajat Celcius. Anda hanya perlu memutar tombol temperatur untuk mengatur suhu yang diinginkan.

3. Lampu Indikator
Dengan lampu indikator yang terdapat di Konka Oven Elektrik, Anda dapat mengetahui apakah oven Anda sedang menyala atau tidak. Ketika oven menyala, maka lampu akan berwarna merah.

4. Pengatur Waktu Otomatis (Timer)
Proses memasak Anda akan jadi lebih mudah dan efektif dengan fungsi timer ini. Untuk proses memanggang Anda, Anda dapat mengatur timer dengan jangka waktu maksimum 60 menit.

Fitur keselamatan :
1. Jangan menyentuh permukaan pemanas saat oven bekerja dan keluarkan makanan dengan sarung tangan.
2. Jauhkan Oven dari jangkauan anak-anak saat digunakan.
3. Cabut steker dari stop kontak setelah digunakan dan saat membersihkan untuk menghindari sengatan listrik.
4. Jangan membersihkan oven dalam keadaan panas.
5. Jangan Meletakan oven diatas benda mudah terbakar sperti kardus, kayu atau plastik.

Peringatan :
1. Sebelum penggunaan awal baca dan fahami buku manual dengan baik.
2. Jangan gunakan oven di tempat  yang dekat dengan permukaan panas. 
3. Jangan dekat kan dengan minyak atau cairan yang mudah terbakar saat digunakan.
4. Jangan memasukan makanan berlebihan sehingga menghalangi komponen oven

Cara menggunakan :
1. Tempatkan makanan di atas nampan makanan atau pemanggang barbekyu dan panggang.  tempatkan isrisan roti, kentang di atas panggangan paskan dengan ruang oven  lalu tutup pintu oven kemudian panggang.
2.  Saat mengeringkan buah, sayuran atau daging perhatikan knob pengontrol suhu yang sesuai dengan tabel referensi memasak makanan . pengaturan waktu biasanya diubah ke posisi ""Selalu bertenaga"" karena lama nya durasi pemanggangan. krtika waktu pengeringan tiba, secara manual matikan knop pengatur waktu. (tips jangan lupa menutup pintu oven setelah lama memanggang).
3. Pastikan tombol pengatur suhu di atur dalam kisaran suhu yang telah di tentukan karena suhu pembakaran makanan yang berbeda-beda.
4. Ketika knop pengatur waktu di putar ke posisi waktu yang sesuai, durasi waktu pemanggangan dapat di sesuaikan dengan tepat sesuai dengan jumlah , ukuran, ketebalan makanan dan efek warna makanan yang di inginkan.
5. Ketika proses pemanggangan barbekyu, cobalah untuk tidak membuka pintu kaca, agar tidak membuka pintu kaca, agar tidak mempengaruhi efek memanggang dan durasi waktu.

Cara membersihkan :
1. Cabut Steker dari stop konntak sebelum membersihkan oven.
2. Anda dapat menggunakan kapas lembut  dengan deterjen netral untuk membersihkan permukaan dalam dan luar oven, nampan makanan dan pemanggang babekyu, kemudian membilasnya dengan air bersih.
3. Hindari penggunaan deterjen beracun dan korosif seperti bensin, n-Pentyl asestat dan bahan pemoles dll.
4. Keringkan oven stelah dibersihkan sebelum digunakan kembali. kemudian dicolokan ke stop kontak sebelum digunakan.
5. Hindari sikat logam / besi untuk membersihkan oven listrik, agar tidak merusak permukaan dalam dan luar oven dan lapisan pelindung nampan makanan dan panggangan.

Tips:
Untuk hasil yang maksimal matang merata perlu untuk membalikan makanan satu kali selama proses pemanggangan.

Isi dalam box :
Isi Paket Penjualan :
1 X Konka Oven
1 X Sarung Tangan
1 X Nampan
1 X Grill
1 X Manual book

Hastag
#oven #ovenlistrik #ovenlistriklowwatt #ovenlistrikmicrowave #ovenlistriklowwattmurah #ovenlistriklowwattpromo #ovenlistriklow #electricoven #elektrikoven #elektrikovenmurah #elektrikovenmini #ovenelektrik #ovenelectric #ovenelectrik #ovenelektronik #konkaoven #konkaovenlistrik #konkaovenpink #konkaovenwarnapink  #pangganganovenlistrik #pangganganovenkue #pemanggangbolu #pemanggangbbqserbaguna #pemanggangsosis
"
143,Roughneck SS015 Black Sig Colour Sweatshirt,4.814371,150000.0,195000.0,"Roughneck SS015 Black Sig Colour Sweatshirt



Material: Cotton Fleece

Size : S M L XL

Status : Ready Stock

Price : Rp 195.000

➖➖➖➖➖➖➖➖➖➖➖

S : Panjang Badan x Lebar Badanx Panjang Tangan 61cm x 50cm x 55cm

M : Panjang Badan x Lebar Badanx Panjang Tangan 64cm x 54cm x 58,5cm

L : Panjang Badan x Lebar Badanx Panjang Tangan 67cm x 58cm x 61cm

XL : Panjang Badan x Lebar Badanx Panjang Tangan 70cm x 62cm x 64cm

➖➖➖➖➖➖➖➖➖➖➖

kebijakan pengembalian dan penukaran barang:

- Barang boleh di tukar max tiga hari setelah penerimaan barang selama hangtag
label masih terpasang.

- penukaran barang karena kesalahan kami ongkir akan kami tanggung."
144,"Apple iPhone SE 2nd Gen 128GB, Black",4.924419,8799000.0,0.0,"iPhone SE adalah iPhone 4,7 inci paling canggih yang pernah ada.(1)Dilengkapi A13 Bionic, chip paling cepat di ponsel pintar, untuk performa menakjubkan dalam aplikasi, game, dan fotografi. Mode Potret untuk potret kualitas studio dan enam efek pencahayaan. Smart HDR generasi berikutnya untuk detail mengagumkan pada sorotan dan bayangan. Video 4K kualitas sinematik. Dan semua fitur canggih iOS. Dengan kekuatan baterai tahan lama(2) dan ketahanan terhadap air(3) , inilah iPhone yang lebih besar kemampuannya, tetapi lebih kecil ukurannya.

Isi Kotak :
• iPhone dengan iOS 14.
• Kabel USB-C ke Lightning.
• Buku Manual dan Dokumentasi lain.

Poin-poin fitur 
 Layar Retina HD 4,7 inci(1)
 Tahan air dan debu (hingga 1 meter selama 30 menit, IP67(3)
 Kamera Wide 12 MP; mode Potret, Pencahayaan Potret, Depth Control, Smart HDR generasi berikutnya, dan video 4K
 Kamera depan 7 MP dengan mode Potret, Pencahayaan Potret, dan Depth Control 
 Touch ID untuk autentikasi aman dan Apple Pay
 Chip A13 Bionic dengan Neural Engine generasi ketiga 
 Kemampuan isi daya cepat 
 Pengisian daya nirkabel(4)
 iOS 13 dengan Mode Gelap, alat baru untuk pengeditan foto dan video, dan fitur privasi baru

Legal
(1) Lebar layar diukur secara diagonal. 
(2 )Kekuatan baterai bervariasi tergantung penggunaan dan konfigurasi. Lihat apple.com/batteries untuk informasi selengkapnya.
(3) iPhone SE tahan cipratan, air, dan debu dan diuji dalam kondisi laboratorium terkontrol; iPhone SE memiliki level IP67 menurut   standar IEC 60529 (kedalaman maksimum 1 meter hingga selama 30 menit). Ketahanan terhadap cipratan, air, dan debu tidak berlaku secara permanen dan daya tahan mungkin berkurang akibat penggunaan sehari-hari. Jangan coba mengisi daya iPhone yang basah; lihat panduan pengguna untuk instruksi pembersihan dan pengeringan. Kerusakan akibat cairan tidak ditanggung dalam garansi. 
(4)Pengisi daya nirkabel Qi dijual terpisah.

"
145,"Apple iPhone 12 mini 128GB, Blue",4.954023,14499000.0,0.0,"""iPhone 12 mini memiliki banyak fitur dalam desain 5,4 inci.(1)Layar Super Retina XDR yang begitu cerah dan ringkas. Ceramic Shield dengan ketahanan jatuh empat kali lebih baik.(2)Fotografi pencahayaan rendah yang menakjubkan dengan mode Malam di semua kamera. Mampu merekam, mengedit, dan memutar video HDR sekelas sinema dengan Dolby Vision. Chip A14 Bionic yang andal. Dan aksesori MagSafe baru untuk kemudahan pemasangan dan pengisian daya nirkabel yang lebih cepat.(3)Fitur hebat untuk si mini.

Isi Kotak :
• iPhone dengan iOS 14.
• Kabel USB-C ke Lightning.
• Buku Manual dan Dokumentasi lain.

Poin-poin fitur
• Layar Super Retina XDR 5,4 inci(1)
• Ceramic Shield, lebih tangguh dari kaca ponsel pintar mana pun 
• Chip A14 Bionic, chip paling cepat yang pernah ada di ponsel pintar
• Sistem kamera ganda canggih dengan kamera Ultra Wide dan Wide 12 MP;  mode Malam, Deep Fusion, 
Smart HDR 3, perekaman HDR 4K Dolby Vision 
• Kamera depan TrueDepth 12 MP dengan mode Malam, perekaman HDR 4K Dolby Vision
• Level ketahanan air IP68 terdepan di industri(4) 
• Mendukung aksesori MagSafe untuk kemudahan pemasangan dan pengisian daya nirkabel yang lebih cepat(3)
• iOS 14 dengan widget yang didesain ulang di Layar Home, Perpustakaan App yang sepenuhnya baru, Cuplikan App, dan banyak lagi

Legal
(1)Layar memiliki sudut melengkung. Jika diukur sebagai persegi, layarnya memiliki ukuran diagonal 5,42 inci. 
Area bidang layar berukuran lebih kecil.
(2)Klaim berdasarkan bagian depan Ceramic Shield iPhone 12 mini dibandingkan dengan iPhone generasi sebelumnya. 
(3)Aksesori dijual terpisah.
(4)iPhone 12 mini tahan cipratan, air, dan debu dan diuji dalam kondisi laboratorium terkontrol dengan level IP68 menurut standar IEC 60529 (kedalaman maksimum 6 meter hingga selama 30 menit). Ketahanan terhadap cipratan, air, dan debu tidak berlaku secara permanen. Daya tahan mungkin berkurang akibat penggunaan sehari-hari. Jangan coba mengisi daya iPhone yang basah; lihat panduan pengguna untuk instruksi pembersihan dan pengeringan. Kerusakan akibat cairan tidak ditanggung dalam garansi.""
 "
146,Redoxon Vitamin C + Zinc Rasa Jeruk 10 Tablet,4.917132,42300.0,45000.0,"Redoxon Vitamin C + Zinc Rasa Jeruk 10 Tablet Redoxon Triple Action Redoxon terus berinovasi memberikan perlindungan optimal. Kini dilengkapi dengan vitamin D yang bekerja sama dengan vitamin C dan Zinc membantu menjaga daya tahan tubuh pada saat perjalanan, kondisi perubahan cuaca, dan paparan polusi Informasi Nutrisi AKG% Vitamin C 1000 mg 1110% Vitamin D 400IU 65% Zinc 10 mg 75% Kegunaan Suplementasi Vitamin C dan Zinc untuk memelihara daya tahan tubuh Vitamin C Vitamin C 1000 mg bermanfaat untuk membantu menjaga daya tahan tubuh dan kesehatan serta berperan sebagai antioksidan untuk menangkal radikal bebas. Vitamin D Vitamin D bermanfaat untuk membantu kinerja kelompok sel darah putih dalam menjaga daya tahan tubuh. Zinc - Membantu kinerja Vitamin C sehingga menjadi lebih efektif dalam menjaga daya tahan tubuh. - Zinc tidak dapat diproduksi tubuh. Jika asupan dari makanan tidak mencukupi kebutuhan harian, bila perlu, dapat diberikan suplementasi. Anjuran Pemakaian Satu tablet effervescent per hari, larutkan dalam segelas air. Petunjuk Penggunaan Larutkan dalam segelas air dan tunggu sampai benar-benar larut POM SD. 051 520 341. #Bayer #Vitamin #Suplemen #SuplemenKesehatan #Redoxon #RedoxonSuplemen #RedoxonVitamin #VitC #VitaminC #VitaminC1000mg #DayaTahanTubuh #VitaminKesehatan #VitaminTubuh #VitaminKolagen #VitaminKesehatan #PromoVitamin #Diskonvitamin"
147,"Tonikum Multivitamin, Mineral, dan Zat Besi Rasa Tutti Frutti 330ml x2",5.0,52400.0,59800.0,"Paket ini berisi 2 Tonikum Multivitamin, Mineral, dan Zat Besi Rasa Tutti Frutti 330ml 

Expired date : Desember 2019  

Tonikum Bayer adalah multivitamin dengan kandungan Zat Besi, Mangan, Zinc, Kalsium, Vitamin B1, B2, B3, B6, B12, dan C.   Komposisi : Tiap 15ml mengandung AKG% • Vitamin B1 15 mg 1500% • Vitamin B2 2.25 mg 187.5% • Vitamin B3 22.5 mg 150% • Vitamin B6 3 mg 230.76% • Vitamin B12 15 µg 625% • Vitamin C 150 mg 166.7% • Ferro gluconate 20 mg 9.6% • Calcium gluconate 100 mg 12.5% • Mangan Sulfate 2 mg 100% • Zinc Sulfate 5 mg 41.66%  

Kegunaan : Membantu memenuhi kebutuhan multivitamin dan mineral yang dibutuhkan selama kehamilan, menstruasi, pada masa pertumbuhan, usia lanjut dan juga untuk menjaga kesehatan secara umum.   

Cara Penggunaan Dewasa: 1 sendok makan (15ml) satu kali sehari. Wanita hamil: 1 sendok makan (15ml) satu kali sehari. Anak-anak 6 s/d 12 th: 1/2 sendok makan satu kali sehari. kocok dahulu sebelum diminum . 

Mengandung pemanis buatan Na.Sakarin, Na. Siklamat, dan Sorbitol. Penyimpanan Simpan di tempat kering pada suhu dibawah 30°C terhindar dari sinar matahari. Jaga agar botol tertutup rapat. Jauhkan dari jangkauan anak-anak.  

L.ID.MKT.CC.02.2019.1229 L.ID.MKT.CC.02.2019.1230 

#Bayer #Vitamin #Tonikum #multivitamin #penambahdarah #anemia #VitaminKesehatan #PromoVitamin #Diskonvitamin"""
148,Blue Diamond Roasted Almonds Salted 30 g,4.894591,17800.0,20100.0,"Blue Diamond Roasted Almonds Salted 30gr kacang almond panggang dengan rasa asin yang tepat, sangat crunchy, sebagai cemilan dan digunakan dalam resep makanan. Dikemas dalam kaleng. Import dari USA. BPOM: ML 673809068134"
149,Mr. P Kacang Madu 80gr,4.902439,13200.0,15000.0,"Mr. P Kacang Madu 80gr merupakan kacang tanah dengan rasa madu yang sangat lezat. Kaya lemak, tinggi protein, zat besi, vit A, vit B komplek, vit E, vit K, calcium, arginin, asam folat, lesitin, kolin. BPOM: MD 673831010066"
150,Oishi Sponge Crunch Coklat 110gr,4.929653,11700.0,12100.0,"Oishi Sponge Crunch Coklat 120gr adalah snack dengan bentuk sponge lingkar yang unik. Tekstur sponge yang renyah dan rasa yang manis semakin menambah unik snack dari Oishi ini. Oishi Sponge Crunch hadir dalam kemasan yang praktis dan higienis serta dilengkapi dengan resealable zip lock untuk menjaga kerenyahan sponge crunch di dalamnya.
BPOM MD 273710048058."
151,Oishi Pillows Ubi 110gr,4.920173,8700.0,10600.0,"Oishi Pillows Ubi 110gr adalah satu-satunya camilan modern yang rasanya membuat para penikmatnya penasaran. Cemilan ini sudah menggoda hanya dengan melihat kemasannya. Spon renyah-lembut yang dibuat dari jagung dan beras dilumuri dengan lelehan cokelat yang membuat cokelat meresap dan terkunci dalam pori-pori spon-nya.
BPOM MD 273710030058."
152,NEXTAR COOKIES STRAWBERRY 112g,4.909756,7200.0,8100.0,"Nextar Cookies Strawberry makanan yang dibuat dengan bahan-bahan pilihan berkualitas sehingga menimbulkan rasa yang lezat, cocok untuk dinikmati pada saat santai bersama keluarga. BPOM MD 836210180042,Shelf Life: 12"
153,Delfi Orion Chocolateo Pie 12p 360 Gr,4.902204,31400.0,34600.0,Delfi Orion Chocolateo Pie 12p 360 gr merupakan bolu dengan tekstur sangat lembut dan dilapisi oleh coklat Delfi yang dijamin enak. Produk ini diproduksi di Vietnam dan diimpor resmi untuk dijual di pasar Indonesia.
154,Delfi Orion Choco Pie Dark 6p 180gr,4.905586,17600.0,18500.0,"Delfi Orion Choco Pie Dark 6p 180gr merupakan biskuit softcake marshmallow yang lembut berbalut dengan coklat hitam yang lezat. Lapisan coklat yang sangat nikmat,lembut, dan membuat setiap kali gigitannya akan memanjakan lidah Anda. BPOM : ML 236010499030"
155,Mayasi Crepes Coklat Banana 90gr,4.922414,7700.0,7900.0,Mayasi Crepes Coklat Banana 90gr merupakan wafer roll pipih dengan bentuk menyerupai crepes sungguhan. Varian pisang coklat menawarkan rasa manis yang unik dan nikmat. Cocok untuk dijadikan sebagai cemilan manis andalan! BPOM MD 836113144017 Shelf Life 12 months
156,Selamat Wafer Chocolate 18 Gr,4.914039,900.0,1200.0,"Selamat Wafer Chocolate 18 Gr

WAFER SELAMAT 

WAFER DENGAN KRIM COKLAT

WAFER SELAMAT ECERAN 1000

1 PAK ISI 20 PCS @18Gr"
157,Van Houten Chunky Almond 55gr,4.819149,14100.0,15700.0,Van Houten Chuncky Almond 55gr merupakan coklat premium yang lezat. Sangat praktis untuk dikonsumsi dan memiliki nilai gizi yang tinggi.
158,NABATI TIME BREAK COKLAT 20 GR,4.917428,1300.0,1700.0,"Nabati Time Break Wafer 20 g merupakan wafer renyah dari produk Nabati yang terbaru dengan inovasi baru dan pastinya enak. Nabati Time Break adalah wafer dengan berlapis coklat yang enak ditambah balutan krim coklat yang nikmat, pasti buat harimu menyenangkan. Coba, dan rasakan kelembutan wafer berbalut coklat yang tebal. BPOM MD 236128136173,Shelf Life: 12"
159,ROLLS RICHEESE 8g x20,4.940171,10500.0,13000.0,"Nabati Rolls Richeese 8g merupakan makanan ringan dengan rasa keju yang tiada duanya dan mengandung vitamin A, B1, B2, B6, B12. BPOM MD 236110126042,Shelf Life: 12"
160,Bisvit Sandwich Cheese 144gr - Twinpack isi 2,4.918367,12900.0,15600.0,"Bisvit Sandwich Cheese 144gr - Twinpack isi 2 merupakan biskuit sandwich dengan cheese cream yang sangat enak dan disukai seluruh keluarga, dapat Kamu nikmati sambil bersantai ataupun disela pekerjaan. Produk ini terdaftar di BPOM RI dan Sertifikasi Halal MUI."
161,Good Time Cookies Double Choc Singles 16gr x 12 pcs,4.863011,9600.0,13000.0,"Good Time Cookies Double Choc Singles 16 gr x 12 pcs

Biskuit renyah rasa cokelat bertabur chococips lezat. Terbuat dari bahan berkualitas dan rasa yang lezat sehingga disukai jutaan keluarga di Indonesia. Hadirkan kebahagiaan bagi momen bersama keluarga anda dengan biskuit Good Time favorit keluarga.

Bahan: 
Tepung Terigu, Cokelat Chips (22%), Gula, Lemak Reroti (Mengandung Antioksidan Askorbil Palmitat dan dl-Alfa Tokoferol), Cokelat Bubuk, Pengembang, Garam, Telur, Perisa Sintetik (mengandung Pewarna Karamel Kelas III), Pengemulsi Nabati. Mengandung Serealia Mengandung Gluten, Telur dan Produk Olahan Susu.

Simpan ditempat yang sejuk 
Shelf life: 12 bulan 
BPOM: MD 236228001009."
162,Tim Tam Choco Jumbo Pack 22 gr,4.896807,2100.0,3000.0,"Tim Tam Biscuit Jumbo Pack 22 gr merupakan biskuit lapis cokelat dari Tim Tam. Terbuat dari bahan berkualitas, sangat lezat, nikmat & memuaskan. Biskuit berlapis cokelat yang diisi oleh krim cokelat di dalamnya.Tekstur biskuitnya begitu renyah dan lumer di lidah. Kelezatannya begitu terasa sampai gigitan terakhir. Lebih nikmat lagi, jika dinikmati bersama teh atau kopi. 

BPOM MD 235628119009 Shelf Life: 12 months"
163,Tote Bag (Free),4.879713,25000.0,0.0,Tote bag terbuat dari bahan canvas dapat digunakan sehari hari untuk belanja atau tas untuk ke kampus/kantor
164,Tote Bag (Free),4.879713,25000.0,0.0,Tote bag terbuat dari bahan canvas dapat digunakan sehari hari untuk belanja atau tas untuk ke kampus/kantor
165,Miniso Official Marvel Shoulder Bag tas tote wanita Ironman Spiderman Avengers,4.889518,84915.0,99900.0,"Miniso Official Marvel Shoulder Bag tas tote wanita
MARVEL x MINISO

Deskripsi produk:
1. Size:  32,5 x 35,3 cm
2. Shoulder Bag From Miniso dengan design MARVEL ini sangat fashionable, pemakaian yang nyaman, dan juga multifungsi
3. Untuk cek stok / harga = silahkan langsung klik tombol BELI SEKARANG
Variasi bisa dipilih = ready
4. bahan: canvas
Bisa di order = ready

Kami akan mengirim sesuai variasi yang dipilih. Variasi tidak bisa diganti melalui chat / catatan pesanan.

Cara memesan lebih dari 1 variasi: 
1. Pilih salah 1 variasi warna, masukkan keranjang
2. Balik lagi ke iklan produknya
3. Pilih variasi warna lainnya, masukkan ke keranjang lagi (ulangi langkah nomor 2 sampai seluruh variasi masuk ke keranjang)
4. Setelah semua variasi masuk ke keranjang (pastikan kembali), barulah Checkout

#shoulderbag #minisobag #marvel #marvelbag #shoulder bag"
166,Miniso Official Handuk / Handuk Olahraga Sport Ice Towel,4.812432,42415.0,99900.0,"Miniso Official Product
Sport Ice Towel

Deskripsi:
1.Ada 3 Varian Warna
2. Lake Green, Abu-abu, dan Rose Red
3. Ukuran : 80 x 30 x 0.5 cm
4.Desain sangat tipis dan mudah dibawa
5.Mulai dingin setelah kontak dengan air atau keringat
6.Memberikan kesegaran dan perlindungan yang lebih tahan lama dari kuman
7.Cocok untuk berolahraga, olahraga luar ruangan dan bekerja di lingkungan bersuhu tinggi 
"
167,MINISO Set Alat Makan Sendok Garpu Pisau 18 Pcs Traveling Travel Peralatan Makan Seri Buah Tableware,5.0,28405.0,59900.0,"""Terdiri dari:6 Sendok 6 Garpu 6 pisau
Sendok makan 1 set dengan tempat portable mudah di bawa
Dengan bahan premium dan aman
Makanan yang di ambil dengan sendok ini jadi terlihat lebih menarik dan lezat.
Set alat makan ini cocok untuk rumah, restoran dan travel.""
"
168,Miniso make up brush set 7 pcs/sikat makeup lembut / tas penyimpanan makeup,4.891119,47405.0,69900.0,"Miniso Official Product
Makeup brush set

Deskripsi:
1.Ada 2 Variasi
2. Pale Turquoise
   - Coral Orange
3. Spesification : 7 pcs
4. Material : Syntetic Fiber + Alumunium Tube + Plastic Handle
5. 7 Pcs Terdiri dari
  - Powder Brush
  - Shading Brush
  - Eyeshadow Brush
  - Lip Brush
  - Sponge
  -  Eyebrow Comb
  - Bag

#Setmakeup #lengkap #paketmakeup"
169,Miniso Official Marvel Cloth Selimut bisa pakai di kantor atau di kamar tidur Selimut homeliving,4.891304,118915.0,139900.0,"Miniso Official Marvel Cloth Selimut bisa pakai di kantor atau di kamar tidur Selimut homeliving

Size 90 x 100 cm
Bahan Micro Fiber

Selimut Multifungsional dapat di pakai di kantor, pesawat, mobil maupun kamar
Selimut dengan design Marvel ini sangat banyak diminati"
170,Miniso Official Marvel-Storage Bucket Ironman Spiderman Avengers,4.919708,59415.0,69900.0,"Miniso Official Product 
 MARVEL-Storage Bucket 

Size - 33 x 40 cm, 13 x 15,7 cm
Bahan - 65% Cotton & 35% Polyster 

Product ini tidak tahan air, jadi jika ingin membersihkannya tidak perlu dicuci dengan air maupun dengan mesin cuci, hanya perlu di lap hingga bersih 

Jangan simpan ditempat yang lembab"
171,MINISO Marvel Cangkir Keramik Mug Gelas karakter lucu Gelas Minum Susu Kopi 550ml,4.764822,55920.0,99900.0,"""apasitas 550ml
weight：482g
Material：Stoneware
Bahan premium yang tahan suhu tinggi dan rendah
Desain karakter Marvel yang lucu, tersedia banyak varian karakter.
Cocok di gunakan utk pakai sendiri atau sajian di meja makan,meja ruang tamu, dll.
Cocok Sebagai hadiah pernikahan,kaodo,sovenir dan hadiah lain nya.

Precautions
1. Microwave and dishwasher safe. 
2. Suitable temperature: 0°C-100°C. 
3. Fragile, handle with care"
172,MINISO Marvel Botol Cartoon Series Minum Tempat Tumbler Tumblr Kaca Buram Frosted Glass 300ml,4.964539,50915.0,89900.0,"""Bobot: 299g
 MINISO Marvel Botol Minum Tempat Tumbler Tumblr Kaca Buram 300ml
 Motif karakter Marvel yang lucu
 Bahan kaca buram yang tebal dan tahan lama.
 Bahan premium food grade, sehat dan aman. Tidak beracun dan tidak berbau.
 Tahan terhadap suhu tinggi dan rendah, korosi dan penuaan.
 Mudah dicuci."""
