nama_produk,harga_normal,harga_diskon,gambar,deskripsi
Cardigan  Mikha Salem,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2846_1_480x480.jpg?v=1484128000,"
Detail Bahan dan Ukuran : 

Bahan : Katun Rayon
Lingkar Dada : 109 cm
Panjang Lengan : 46 cm
Lingkar Lengan : 55 cm
Panjang Cardigan : 83 cm

"
Cardigan Ambrosio Peach,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0770_480x480.jpg?v=1485260158,"
Detail Bahan dan Ukuran : 

Bahan : Katun Tissue
Lingkar Dada : 93 cm
Lingkar Lengan : 45 cm
Panjang Cardigan : 89 cm

"
Cardigan Amyra Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1638_480x480.jpg?v=1484134107,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Panjang Lengan : 56 cm
Lingkar Lengan : 43 cm
Panjang Cardigan : 61 cm

"
Cardigan Amyra Navy,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0772_480x480.jpg?v=1485260033,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Panjang Lengan : 56 cm
Lingkar Lengan : 43 cm
Panjang Cardigan : 61 cm
lingkar dada : 108 cm 

"
Cardigan Amyra Salem,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1944_480x480.jpg?v=1484134064,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Panjang Lengan : 56 cm
Lingkar Lengan : 43 cm
Panjang Cardigan : 61 cm

 
"
Cardigan Aura Hijau,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3446_480x480.jpg?v=1485176876,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Lingkar Dada : 96 cm
Lingkar Lengan : 42 cm
Panjang Cardigan : 81 cm
Panjang Tali : 137 cm

"
Cardigan Aura Pink,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3111_dc6ca6d1-01a7-4788-8108-57e709d0d6ff_480x480.jpg?v=1485176904,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Lingkar Dada : 96 cm
Lingkar Lengan : 42 cm
Panjang Cardigan : 81 cm
Panjang Tali : 137 cm

"
Cardigan Berla Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3954_480x480.jpg?v=1485252938,"
Detail Bahan dan Ukuran ;

Bahan : Katun Tisuue
Lingkar Dada : 99 cm
Lingkar Lengan : 52 cm
Panjang Cardigan : 64 cm

"
Cardigan Berla Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2283_480x480.jpg?v=1485252914,"
Detail Bahan dan Ukuran ;

Bahan : Katun Tisuue
Lingkar Dada : 99 cm
Lingkar Lengan : 52 cm
Panjang Cardigan : 64 cm

"
Cardigan Bianca Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0992_74fafad4-0c4e-4603-b668-4f69bcf1e63f_480x480.jpg?v=1487830965,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Lingkar Dada : 95 cm
Panjang Lengan : 59 cm
Panjang Cardigan : 81 cm

"
Cardigan Bianca Hitam,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3338_480x480.jpg?v=1485335828,"
Detail Bahan dan Ukuran :

Bahan : Katun Tissue
Lingkar Dada : 95 cm
Panjang Lengan : 59 cm
Panjang Cardigan : 81 cm

 
"
Cardigan Dagna Grey,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0516_70d1efa5-17d7-4d49-a037-5e455da25253_480x480.jpg?v=1484133747,"
Dtail Bahan Dan Ukuran 

Lingkar Dada :100 cm
Panjang Baju :69 cm
Bahan : Jersey Tebal cm 
Panjang Lengan :57 cm
Bahan : Jersey Tebal 

"
Cardigan Dera Hijau,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1926_480x480.jpg?v=1485331518,"
Detail Bahan dan Ukuran : 

Bahan : Katun Tissue
Lingkar Dada : 101 cm
Lingkar Lengan : 43 cm
Panjanag Cardigan : 54 cm

"
Cardigan Dera Putih,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1934_480x480.jpg?v=1485331737,"
Detail Bahan dan Ukuran : 

Bahan : Katun Tissue
Lingkar Dada : 101 cm
Lingkar Lengan : 43 cm
Panjanag Cardigan : 54 cm

"
Cardigan Detra Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1817_480x480.jpg?v=1485344626,"
Detail Bahan dan Ukuran :

Bahan : Katun Spandek
Lingkar Dada : 101 cm
Panjang Lengan : 59 cm
Panjang Cardigan : 134 cm

"
Cardigan Hanna Biru,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0532_480x480.jpg?v=1485259823,"
Detail Bahan dan Ukuran :

Bahan : Viscose
Lingkar Dada : 130cm
Panjang Cardigan : 75 cm

"
Cardigan Iyore Hijau,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1342_480x480.jpg?v=1485256315,"
Detail Bahan dan Ukuran : 

Bahan : Katun Tissue
Ligkar Dada : 96 cm
Lingkar Lengan : 41 cm
Panjang Cardigan : 56 cm

"
Cardigan Janice Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1457_4dc1fb46-3209-4c31-a84e-fef8b7c2341c_480x480.jpg?v=1485261750,"
Detail Bahan dan Ukuran : 

Bahan : Katun Tissue
Lingkar Dada : 104 cm
Lingkar Lengan : 48 cm
Panjang Cardigan : 85 cm

"
Cardigan Junia Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1211_cc4594b9-860d-4892-b46d-63be310247f6_480x480.jpg?v=1485254611,"
Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 91 cm
Panjang Lengan : 41 cm
Panjang Cardigan : 47 cm

"
Cardigan Junia Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2517_480x480.jpg?v=1484126339,"
Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 91 cm
Panjang Lengan : 41 cm
Panjang Cardigan : 47 cm

"
Cardigan Kella Biru,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0801_480x480.jpg?v=1485262649,"
Detail Bahan dan Ukuran :

Bahan : Rajut Halus
Lingkar Dada : 100 cm
Panjang Lengan : 60 cm
Lingkar Lengan : 49 cm
Panjang Cardigan : 89 cm

 
 
"
Cardigan Luvena Peach,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2734_65c3e5ab-4577-477e-8825-eab5cb52956a_480x480.jpg?v=1492426363,"
Detail Bahan Dan Ukuran :

Bahan : Sifon 
Lingkar Dada :92 cm 
Panjang Lengan :35 cm 
Panjang Cardigan : 54 cm 

"
Cardigan Mikha Toska,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2781_1_480x480.jpg?v=1484128039,"
Detail Bahan dan Ukuran : 

Bahan : Katun Rayon
Lingkar Dada : 109 cm
Panjang Lengan : 46 cm
Lingkar Lengan : 55 cm
Panjang Cardigan : 83 cm

"
Cardigan Odesa Putih,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2813_480x480.jpg?v=1485250373,"
Detail Bahan dan Ukuran :

Bahan : Brokat (Inner Inside)
Lingkar Dada : 84 cm
Panjang Lengan : 57 cm
Panjang Celana : 44 cm

"
Cardigan Regan Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1174_480x480.jpg?v=1485333024,"
Detail Bahan dan Ukuran :

Bahan : Jersey
Lingkar Dada : 130 cm
Panjang Lengan : 41 cm
Lingkar Lengan : 59 cm
Panjang Cardigan : 74 cm

 
"
Cardigan Regan Peach,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0956_480x480.jpg?v=1484121906,"
"
Cardigan Tami Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0568_2_480x480.jpg?v=1484130114,"
Cardigan yang terbuat dari katun spandek ini sangat cocok di pakai saat ke kantor tinggal di padukan dengan top motif lengan panjang, atau bisa juga di pakai saat santai 
Detail Bahan dan Ukuran :

Bahan : Katun Spandek 
Lingkar Dada : 111
Lingkar Lengan : 52 cm
Panjang Cardigan : 89 cm

"
Cardigan Vanesha Hitam,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1855_480x480.jpg?v=1485334353,"
Detail Bahan dan Ukuran :

Bahan : Katun Wafer
Lingkar Dada : 101 cm
Panjang Lengan : 50 cm
Lingkar Lengan : 46 cm
Panjang Cardigan : 50 cm

"
Celana 7/8 Rumi Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2475-biru_480x480.jpg?v=1484286828,"
Detail Bahan dan Ukuran :

Bahan : Katun Spandek 
Lingkar Pinggang : 80 cm
Lingkar Pinggul : 99 cm
Panjang Celana : 77 cm

"
Celana 7/8 Rumi Hijau,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2475_480x480.jpg?v=1484287153,"
Detail Bahan dan Ukuran :

Bahan : Katun Spandek 
Lingkar Pinggang : 80 cm
Lingkar Pinggul : 99 cm
Panjang Celana : 77 cm

"
Celana Alexa Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0259_5fac38c8-fffc-46cc-a2b5-e058065018a1_480x480.jpg?v=1484120564,"
Celana Alexa dengan bahan Jersey Stretch. yang nyamaan di pakai saat santai .
Detail Bahan dan Ukuran : 

Bahan : Jersey Stretch
Lingkar Pinggang : 84 cm
Lingkar Pinggul : 100 cm
Panjang Celana : 75 cm

"
Celana Alina Hijau,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0625_480x480.jpg?v=1484127109,"
Celana yang nyaman di pakai dengan bahan rayon dan adem i pakai sangat cocok di pakai ke kantor untuk lebih bergaya tinggal padukan dengan heels 
Detail Bahan dan Ukuran :

Bahan : Katun Rayon
Lingkar Pinggang : 89 cm
Lingkar Pinggul : 102 cm
Panjang Celana : 89 cm

"
Celana Arenia Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0800_480x480.jpg?v=1484915524,"
Celana Arenia yang enak di pakai saat santai atau hangout bareng temen tinggal padukan dengan sepatu kets. 
Detail Bahan dan Ukuran :

Bahan : Katun Spandek
Lingkar Pinggang : 76 cm
Lingkar Pinggul : 82 cm
Panjang Celana : 72 cm

"
Celana Arenia Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2367_480x480.jpg?v=1484915527,"
Detail Bahan dan Ukuran :

Bahan : Katun Spandek
Lingkar Pinggang : 76 cm
Lingkar Pinggul : 82 cm
Panjang Celana : 72 cm

"
Celana Calla Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0314_480x480.JPG?v=1484108628,"
celana pendek yg sangat cocok di pakai saat santai 

lingkar pinggang :75 cm 
lingkar pinggul :84 cm 
panjang celana : 27 cm 

"
Celana Dekha Merah,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0063_2703bbbd-54bb-4fbc-9b63-544b0bee5e82_480x480.jpg?v=1484128691,"
celana Dekha dengan bahan weges yang sangat nyaman di pakai saat ke kantor..untuk lebih bergaya tinggal padukan dengan heels.
 
Detail Bahan dan Ukuran :

Bahan : Wedges
Lingkar Pinggang : 94 cm
Lingkar Pinggul : 104 cm
Panjang Celana : 94 cm

"
Celana Dela Cream,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1198_480x480.jpg?v=1484127429,"
Detail Bahan dan Ukuran :

Bahan : Beby Tery 
Lingkar Pinggang : 99 cm
Lingkar Pinggul : 110 cm
Panjang Celana : 78 cm

"
Celana Elissa Biru,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1168_480x480.jpg?v=1484909966,"
Celana Dengan bahan kattun stretch yang cocok di pakai saat ke kantor tinggal padukan dengan heels 
Detail Bahan dan Ukuran :

Bahan : Katun Stretch
Lingkar Pinggang : 89 cm
Lingkar Pinggul : 105 cm
Panjang Celana : 97 cm

"
Celana Elissa Grey,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1186_480x480.jpg?v=1484909994,"
Celana Dengan bahan kattun stretch yang cocok di pakai saat ke kantor tinggal padukan dengan heels 
Detail Bahan dan Ukuran :

Bahan : Katun Stretch
Lingkar Pinggang : 89 cm
Lingkar Pinggul : 105 cm
Panjang Celana : 97 cm

"
Celana Eritta Coklat Size 7,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1105_7e6bad39-80f2-463c-bb08-fe83ea1eefed_480x480.jpg?v=1485426231,"
Detail Bahan Dan Ukuran 

Bahan :Jersey 
Pinggang :76 cm 
Panjang Celana: 31 cm 

"
Celana Eritta Coklat Size 8,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1105_480x480.jpg?v=1485426149,"
Detail Bahan Dan Ukuran 

Bahan :Jersey 
Pinggang :76 cm 
Panjang Celana: 31 cm 

"
Celana Felixa Putih,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0717_480x480.jpg?v=1485163155,"
Celana dengan motif bunga sangat cocok di pakai saat santai.tinggal padukan dengan atasan polos.untuk lebih bergaya tinggal padukan dengan sepatu kets atau heels.
Detail Bahan dan Ukuran :

Bahan : Tissue
Lingkar Pinggang : 80 cm
Lingkar Pinggul : 112 cm
Panjang Celanan : 69 cm

 
"
Celana Fleur Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2867_480x480.jpg?v=1484917237,"
Detail Bahan dan Ukuran :

Bahan : Jersey Spandek
Lingkar Pinggang : 78 cm
Lingkar Pinggul : 88 cm
Panjang Celana : 34 cm

"
Celana Fleur Hijau,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2970_480x480.jpg?v=1484917314,"
Detail Bahan dan Ukuran :

Bahan : Jersey Spandek
Lingkar Pinggang : 78 cm
Lingkar Pinggul : 88 cm
Panjang Celana : 34 cm

"
Celana Fleur Orange,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1968_480x480.jpg?v=1484917271,"
Detail Bahan dan Ukuran :

Bahan : Jersey Spandek
Lingkar Pinggang : 78 cm
Lingkar Pinggul : 88 cm
Panjang Celana : 34 cm

"
Celana Fleur Pink,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1968pink_480x480.jpg?v=1484917363,"
Detail Bahan dan Ukuran :

Bahan : Jersey Spandek
Lingkar Pinggang : 78 cm
Lingkar Pinggul : 88 cm
Panjang Celana : 34 cm

"
Celana Hylee Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0368_pink_480x480.jpg?v=1484120877,"
Celana Pendek dengan bahan Jersey Stretch yang cocok di pakai saat santai .
Detail Bahan dan Ukuran :

Bahan : Jersey Stretch
Lingkar Pinggang : 90 cm
Lingkar Pinggul : 110 cm
Panjang Celana : 59 cm

"
Celana Joger Amara Navy,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0489_76b6340d-35a2-4e88-8c81-ca7d3d45644a_480x480.JPG?v=1489985809,"
Detail Bahan Dan Ukuran :

Bahan : Jersey 
Lingkar Pinggang :102 cm 
Lingkar Pinggul :108 cm 
Panjang Celana : 93 cm 

"
Celana Kanaya Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0546_480x480.JPG?v=1489986102,"
Detail Bahan Dan Ukuran : 

Bahan : Wedges
Lingkar Pinggang : 102 cm 
Lingkar Pinggul  :106 cm 
Panjang Celana : 72 cm 

"
Celana Kania Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3226_3_480x480.jpg?v=1484648923,"
Celana dengan memakai bahan  katun rayon yang adem di pakai.sangat cocok di pakai ke kantor..tinggal padukan dengan heels
Detail Bahan dan Ukuran :

Bahan : Katun Rayon
Lingkar Pinggang : 99 cm
Lingkar Pinggul : 105 cm
Panjang Celana : 85 cm

"
Celana Kenna Olive,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3216_480x480.JPG?v=1485164684,"
celana dengan bahan rayon dan motif.sangat cocok di pakai ke kantor. tinggal padukan dengan atasan polos atau cardigan polos,.untuk lebih bergaya tinggal padukan dengan heels
Detail Bahan dan Ukuran :

Bahan : Katun Rayon
Lingkar Pinggang : 92 cm
Lingkar Pinggul : 100 cm
Panjang Celana : 98 cm

"
Celana legging  Wena Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1254_480x480.jpg?v=1484657897,"
Celana legging sangat cocok di pakai saat ke mall.untuk lebih bergata tinggal padukan dengan heels 
Detail Bahan dan Ukuran : 

Bahan : Katun Stretch
Lingkar Pinggang : 62 cm
Panjang Celana : 80 cm 

"
Celana Legging Vony Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1227_480x480.jpg?v=1484112492,"
Detail Bahan dan Ukuran : 

Bahan : Jersey Spandek
Lingkar Pinggang : 88 cm
Lingkar Pinggul : 100 cm
Panjang Legging : 89 cm

 
"
Celana Lonne Putih,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0920_480x480.jpg?v=1484916181,"
Detail Bahan Dan Ukuran 

Bahan : Kattun  
Lingkar Pinggul : 64 cm 
Panjang Rok : 35 cm  

"
Celana Minam Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0781_2_d6bc8c45-0cca-4ff4-8a0c-a19c47742604_480x480.jpg?v=1485170934,"
celana pendek dengan memakai bahan jersey sepandek,sangat nyaman di pakai saat santa
Detail Bahan dan Ukuran :

Bahan : Jersey Spandek
Lingkar Pinggang : 80
Lingkar Pinggul : 94 cm
Panjang Celana : 61 cm

"
Celana Minam Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0760_7cbb48c6-d20a-4888-80f4-79cb75dd2625_480x480.JPG?v=1485171134,"
celana pendek dengan memakai bahan jersey sepandek,sangat nyaman di pakai saat santa
Detail Bahan dan Ukuran :

Bahan : Jersey Spandek
Lingkar Pinggang : 80
Lingkar Pinggul : 94 cm
Panjang Celana : 61 cm

"
Celana Minar Coklat,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1036_480x480.jpg?v=1484908469,"
Celana Dengan bahan kattun..sangat cocok di pakai ke kantor..di bagian belakang celana memakai karet.dan ada saku di bagian kiri dan kanan...untuk lebih bergaya tinggal padukan dengan heels.
Detail Bahan dan Ukuran :

Bahan : Katun
Lingkar Pinggang : 85 cm
Lingkar Pinggul :102 cm
Panjang Celana : 97 cm

"
Celana Miska Pink,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3226_6_480x480.jpg?v=1484648719,"
Celana dengan memakai bahan  katun rayon yang adem di pakai.sangat cocok di pakai ke kantor..tinggal padukan dengan heels
Detail Bahan dan Ukuran :

Bahan : Katun Rayon
Lingkar Pinggang : 101 cm
Lingkar Pinggul : 110 cm
Panjang Celana : 95 cm

"
Celana Nadine Marun,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0964_480x480.jpg?v=1484126983,"
"
Celana Ovira Merah,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0365_480x480.jpg?v=1484126568,"
Celana Dengan bahan kattun Twed.sangat cocok di pakai ke kantor..di bagian belakang celana memakai karet.dan ada saku di bagian kiri dan kanan...untuk lebih bergaya tinggal padukan dengan heels.
 
Detail Bahan dan Ukuran :

Bahan : Katun Tweed
Lingkar Pinggang : 80 cm
Lingkar Pinggul : 100 cm
Panjang Celana : 97 cm

"
Celana Pendek Aneya Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2119_480x480.jpg?v=1539597511,"
Detail Bahan Dan Ukuran :

Bahan : jersey 
Lingkar Pinggang :  82 Cm 
Lingkar Pinggul :96 Cm 
Panjang Celana :37 Cm 

"
Celana Pendek Erlin Coklat,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2210_480x480.jpg?v=1484131230,"
celana dengan bahan katun sangat cocok di pakai saat santai..
 
Detail Bahan dan Ukuran :

Bahan : Katun
Lingkar Pinggang : 75 cm
Lingkar Pinggul : 84 cm
Panjang Celana : 27 cm

"
Celana Pendek Holly Kuning,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_2147_480x480.jpg?v=1484119395,"
"
Celana Pendek Jade,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1852_480x480.jpg?v=1484116152,"
Detail Bahan dan Ukuran :

Bahan : Viscose
Lingkar Pinggang : 87 cm
Lingkar Pinggul : 99 cm
Panjang Celana : 33 cm

"
Celana Pendek Sonya Kuning,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3875_44b58ffe-7b85-421c-a7d8-d59dc9b8b14b_480x480.jpg?v=1484131451,"
celana pendek dengan bahan katun slik sangat cocok di pakai saat santai
 
Detail Bahan dan UKuran :

Bahan : Katun Silk
Lingkar Pinggang : 72 cm
Lingkar Pinggul : 93 cm
Panjang Celana : 34 cm

"
Celana Pendek Wyna Orange,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1533_480x480.jpg?v=1484119338,"
"
Celana Sarah Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1962_480x480.jpg?v=1484559753,"
Detail Bahan dan Ukuran :

Bahan : Katun Stretch
Lingkar Pinggang : 92 cm
Lingkar Pinggul : 110 cm
Panjang Celana : 90 cm

"
Celana Telly Polka Orange,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_3288_480x480.jpg?v=1492409468,"
Celana yang terbuat dari bahan kattun Stretch yang nyaman di pakai.di bagian samping pinggang memakai sleting.dan bisa di pakai ke kantor atau juga bisa di pakai untuk hangout bareng teman.tinggal di padukan memakai atasan polos atau cardigan,
Detail Bahan Dan Ukuran :

Bahan :Kattun Stretch
Pinggang : 70 cm 
Pinggul :89 cm 
Panjang Celana : 88 cm 

"
Celana Tutu Clovis Fuchia,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1614_9b33e3ee-0390-4069-8c0e-d1edd7aef8b9_480x480.jpg?v=1485432012,"
Detail Bahan Dan Ukuran 

Bahan : Tile (Inner Insaid )
Pnggul :72 cm 
Panjang Clana : 20 cm 

"
Celana Tutu Clovis Hitam,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_1561_480x480.jpg?v=1485431507,"
Detail Bahan Dan Ukuran 

Bahan : Tile (Inner Insaid 
Pnggul :72 cm 
Panjang Clana : 20 cm 

"
Celana Tutu Clovis Kuning,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0882_a18797b4-8585-4b65-bed4-f47fa87c2ad9_480x480.jpg?v=1485431634,"
Detail Bahan Dan Ukuran 

Bahan : Tile (Inner Insaid 
Pnggul :72 cm 
Panjang Clana : 20 cm 

"
Celana Tutu Clovis Merah,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0558_c6c2c827-c1e9-4a40-b57f-ce84df34d2a1_480x480.jpg?v=1485431878,"
Detail Bahan Dan Ukuran 

Bahan : Tile (Inner Insaid )
Pnggul :72 cm 
Panjang Clana : 20 cm 

"
Celana Tutu Clovis Ungu,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0558ungu_480x480.jpg?v=1485432854,"
Detail Bahan Dan Ukuran 

Bahan : Tile ( Inner Insaid ) 
Pnggang : 72 cm 
Panjang Celan : 20 cm 

"
Dres Anko Grey Size 7,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0164_480x480.jpg?v=1484887419,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Pinggul : 78 cm 
Panjang Dres : 59 cm 
Lingkar Dada : 74 cm 

"
Dres Eline Biru,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0795_480x480.jpg?v=1484913187,"
Detail Bahan Dan Ukuran 

Bahan : Kattun  
Lingkar Dada : 58 cm 
Panjang Dres : 59 cm 

"
Dres Kineta,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0908_480x480.jpg?v=1484135160,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada : 98 
Panjang Baju  :76

"
Dres Kyona Hijau Size 12,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0249_4be31a6d-dc19-4755-a246-647c05b282b8_480x480.jpg?v=1485430490,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada : 89 cm 
Panjang Dres : 68 cm 
Pinggul : 68 cm 

"
Dres Kyona Hijau Size 4,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0249_480x480.jpg?v=1485429639,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada : 68 cm 
Panjang Dres : 48 cm 
Pinggul : 70 cm 

"
Dres Kyona Hijau Size 5,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0249_450bc00a-8171-4acd-8481-961131f95e5e_480x480.jpg?v=1485430063,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada : 70 cm 
Panjang Dres : 50 cm 
Pinggul : 72 cm 

"
Dres Kyona Hijau Size 6,,,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0249_623f303b-a910-47f5-9ead-44c6b2830647_480x480.jpg?v=1485429759,"
Detail Bahan Dan Ukuran 

Bahan : Jersey
Lingkar Dada : 75 cm 
Panjang Dres : 58 cm 
Pinggul : 80 cm 

"
Dres Narasya,99.000,79200.0,//cdn.shopify.com/s/files/1/1660/9265/products/IMG_0875_480x480.jpg?v=1484135121,"
sangat cocok di pakai saat tidur...dan bisa juga di pakai saat santai .
 
Detail Bahan Dan Ukuran 

Bahan: jersey
Panjang Baju :60
Lingkar Dada :106
Panjang Lengan :58

"
